,Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
3035,Oman,1980,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.04
3036,Oman,1981,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.04
3037,Oman,1982,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.06
3038,Oman,1983,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04
3039,Oman,1984,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.07
3040,Oman,1985,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.06
3041,Oman,1986,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.04
3042,Oman,1987,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.05
3043,Oman,1988,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.05
3044,Oman,1989,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.06
3045,Oman,1990,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.09
3046,Oman,1991,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.14
3047,Oman,1992,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.13
3048,Oman,1993,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.12
3049,Oman,1994,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.11
3050,Oman,1995,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.12
3051,Oman,1996,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.11
3052,Oman,1997,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.10
3053,Oman,1998,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.10
3054,Oman,1999,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.13
3055,Oman,2000,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.14
3056,Oman,2001,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.15
3057,Oman,2002,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.18
3058,Oman,2003,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.17
3059,Oman,2004,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.17
3060,Oman,2005,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.19
3061,Oman,2006,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.19
3062,Oman,2007,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.19
3063,Oman,2008,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.25
3064,Oman,2009,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.24
3065,Oman,2010,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.28
3066,Oman,2011,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.29
3067,Oman,2012,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.32
3068,Oman,2013,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.36
3069,Oman,2014,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.37
3070,Oman,2015,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.38
3071,Oman,2016,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.39
3072,Oman,2017,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.50
3073,Oman,2018,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.58
3074,Oman,2019,0.01,0.90,0.00,0.00,0.00,0.00,0.00,0.61
3075,Other Asia & Pacific,1965,0.45,0.01,0.00,10.05,0.00,0.00,0.00,0.12
3076,Other Asia & Pacific,1966,0.49,0.01,0.00,10.03,0.00,0.00,0.00,0.13
3077,Other Asia & Pacific,1967,0.53,0.02,0.00,10.24,0.00,0.00,0.00,0.14
3078,Other Asia & Pacific,1968,0.58,0.02,0.00,10.26,0.00,0.00,0.00,0.15
3079,Other Asia & Pacific,1969,0.63,0.02,0.00,10.35,0.00,0.00,0.00,0.15
3080,Other Asia & Pacific,1970,0.68,0.02,0.00,10.38,0.00,0.00,0.00,0.16
3081,Other Asia & Pacific,1971,0.76,0.02,0.00,10.65,0.00,0.00,0.00,0.17
3082,Other Asia & Pacific,1972,0.78,0.02,0.00,11.06,0.00,0.00,0.00,0.19
3083,Other Asia & Pacific,1973,0.80,0.04,0.00,11.24,0.00,0.00,0.00,0.19
3084,Other Asia & Pacific,1974,0.83,0.07,0.00,11.52,0.00,0.00,0.00,0.20
3085,Other Asia & Pacific,1975,0.87,0.06,0.00,11.87,0.00,0.00,0.00,0.20
3086,Other Asia & Pacific,1976,0.92,0.05,0.00,12.33,0.00,0.00,0.00,0.21
3087,Other Asia & Pacific,1977,0.98,0.06,0.00,12.50,0.00,0.00,0.00,0.22
3088,Other Asia & Pacific,1978,1.04,0.04,0.00,12.89,0.00,0.00,0.00,0.25
3089,Other Asia & Pacific,1979,1.10,0.06,0.00,13.79,0.00,0.00,0.00,0.28
3090,Other Asia & Pacific,1980,1.17,0.07,0.00,13.90,0.00,0.00,0.00,0.31
3091,Other Asia & Pacific,1981,1.21,0.08,0.00,14.10,0.00,0.00,0.00,0.32
3092,Other Asia & Pacific,1982,1.28,0.08,0.00,14.59,0.00,0.00,0.00,0.32
3093,Other Asia & Pacific,1983,1.33,0.09,0.00,14.80,0.00,0.00,0.00,0.32
3094,Other Asia & Pacific,1984,1.37,0.09,0.00,15.21,0.00,0.00,0.00,0.31
3095,Other Asia & Pacific,1985,1.44,0.10,0.00,16.72,0.00,0.00,0.00,0.34
3096,Other Asia & Pacific,1986,1.43,0.11,0.00,17.78,0.00,0.00,0.00,0.36
3097,Other Asia & Pacific,1987,1.37,0.11,0.00,18.80,0.00,0.00,0.00,0.35
3098,Other Asia & Pacific,1988,1.39,0.10,0.00,20.78,0.00,0.00,0.00,0.35
3099,Other Asia & Pacific,1989,1.38,0.09,0.00,21.31,0.00,0.00,0.00,0.34
3100,Other Asia & Pacific,1990,1.30,0.08,0.05,22.26,0.00,0.00,0.00,0.37
3101,Other Asia & Pacific,1991,1.28,0.09,0.05,21.55,0.00,0.00,0.00,0.34
3102,Other Asia & Pacific,1992,1.11,0.11,0.02,20.65,0.00,0.00,0.00,0.32
3103,Other Asia & Pacific,1993,1.02,0.12,0.02,20.22,0.00,0.00,0.00,0.34
3104,Other Asia & Pacific,1994,0.94,0.13,0.02,21.36,0.00,0.00,0.00,0.33
3105,Other Asia & Pacific,1995,0.87,0.16,0.02,21.82,0.00,0.00,0.00,0.35
3106,Other Asia & Pacific,1996,0.76,0.15,0.02,20.84,0.00,0.00,0.00,0.38
3107,Other Asia & Pacific,1997,0.74,0.16,0.00,18.53,0.00,0.00,0.00,0.39
3108,Other Asia & Pacific,1998,0.68,0.14,0.00,18.52,0.00,0.00,0.01,0.41
3109,Other Asia & Pacific,1999,0.76,0.15,0.00,19.74,0.00,0.00,0.01,0.39
3110,Other Asia & Pacific,2000,0.82,0.13,0.00,21.55,0.00,0.00,0.01,0.42
3111,Other Asia & Pacific,2001,0.85,0.13,0.02,22.64,0.00,0.01,0.01,0.43
3112,Other Asia & Pacific,2002,0.81,0.14,0.03,23.00,0.00,0.01,0.01,0.45
3113,Other Asia & Pacific,2003,0.83,0.16,0.03,24.23,0.00,0.01,0.00,0.48
3114,Other Asia & Pacific,2004,0.83,0.17,0.04,25.37,0.00,0.01,0.01,0.48
3115,Other Asia & Pacific,2005,0.89,0.20,0.04,27.19,0.00,0.01,0.02,0.47
3116,Other Asia & Pacific,2006,0.91,0.21,0.05,29.22,0.00,0.01,0.03,0.48
3117,Other Asia & Pacific,2007,0.78,0.23,0.04,32.46,0.00,0.02,0.04,0.52
3118,Other Asia & Pacific,2008,0.86,0.23,0.04,34.40,0.00,0.03,0.04,0.51
3119,Other Asia & Pacific,2009,0.69,0.20,0.05,34.16,0.00,0.03,0.06,0.55
3120,Other Asia & Pacific,2010,0.67,0.24,0.05,41.03,0.00,0.03,0.07,0.64
3121,Other Asia & Pacific,2011,0.56,0.27,0.07,47.03,0.00,0.05,0.06,0.66
3122,Other Asia & Pacific,2012,0.58,0.31,0.08,47.84,0.00,0.09,0.07,0.68
3123,Other Asia & Pacific,2013,0.45,0.31,0.08,53.52,0.00,0.11,0.12,0.73
3124,Other Asia & Pacific,2014,0.51,0.36,0.10,53.18,0.00,0.14,0.20,0.79
3125,Other Asia & Pacific,2015,0.49,0.43,0.13,49.93,0.00,0.22,0.24,0.87
3126,Other Asia & Pacific,2016,0.60,0.41,0.13,58.14,0.00,0.34,0.24,0.89
3127,Other Asia & Pacific,2017,0.61,0.41,0.17,60.65,0.00,0.46,0.25,0.92
3128,Other Asia & Pacific,2018,1.23,0.41,0.17,58.70,0.00,0.53,0.38,0.97
3129,Other Asia & Pacific,2019,1.25,0.37,0.17,63.19,0.00,0.70,0.55,1.03
3150,Other CIS,1985,0.22,0.28,0.00,22.39,5.27,0.00,0.00,0.63
3151,Other CIS,1986,0.23,0.27,0.00,20.64,2.75,0.00,0.00,0.60
3152,Other CIS,1987,0.23,0.30,0.00,21.12,4.33,0.00,0.00,0.59
3153,Other CIS,1988,0.20,0.39,0.00,29.12,4.81,0.00,0.00,0.59
3154,Other CIS,1989,0.19,0.44,0.00,25.92,1.28,0.00,0.00,0.56
3155,Other CIS,1990,0.18,0.40,0.00,28.70,0.00,0.00,0.00,0.59
3156,Other CIS,1991,0.16,0.33,0.00,28.35,0.00,0.00,0.00,0.44
3157,Other CIS,1992,0.10,0.30,0.00,28.49,0.00,0.00,0.00,0.35
3158,Other CIS,1993,0.08,0.22,0.00,30.85,0.00,0.00,0.00,0.22
3159,Other CIS,1994,0.08,0.19,0.00,32.22,0.00,0.00,0.00,0.10
3160,Other CIS,1995,0.04,0.18,0.00,27.96,0.30,0.00,0.00,0.10
3161,Other CIS,1996,0.04,0.20,0.00,29.09,2.32,0.00,0.00,0.09
3162,Other CIS,1997,0.03,0.21,0.00,26.41,1.61,0.00,0.00,0.08
3163,Other CIS,1998,0.03,0.22,0.00,25.96,1.59,0.00,0.00,0.08
3164,Other CIS,1999,0.03,0.17,0.00,29.32,2.08,0.00,0.00,0.07
3165,Other CIS,2000,0.03,0.16,0.00,29.38,2.01,0.00,0.00,0.06
3166,Other CIS,2001,0.02,0.17,0.00,27.98,1.99,0.00,0.00,0.07
3167,Other CIS,2002,0.03,0.16,0.00,28.02,2.28,0.00,0.00,0.07
3168,Other CIS,2003,0.03,0.14,0.00,31.76,2.00,0.00,0.00,0.07
3169,Other CIS,2004,0.03,0.17,0.00,32.77,2.20,0.00,0.00,0.08
3170,Other CIS,2005,0.03,0.18,0.00,33.13,2.72,0.00,0.00,0.09
3171,Other CIS,2006,0.03,0.19,0.00,32.55,2.64,0.00,0.00,0.10
3172,Other CIS,2007,0.03,0.21,0.00,33.33,2.55,0.00,0.00,0.11
3173,Other CIS,2008,0.04,0.21,0.00,28.77,2.46,0.00,0.00,0.12
3174,Other CIS,2009,0.04,0.19,0.00,28.40,2.49,0.00,0.00,0.13
3175,Other CIS,2010,0.04,0.19,0.00,30.65,2.49,0.00,0.00,0.13
3176,Other CIS,2011,0.05,0.20,0.00,33.37,2.55,0.00,0.00,0.13
3177,Other CIS,2012,0.05,0.21,0.00,33.69,2.31,0.00,0.00,0.15
3178,Other CIS,2013,0.06,0.17,0.00,32.66,2.36,0.00,0.00,0.15
3179,Other CIS,2014,0.07,0.19,0.01,31.88,2.46,0.01,0.01,0.15
3180,Other CIS,2015,0.08,0.19,0.02,30.39,2.79,0.01,0.01,0.15
3181,Other CIS,2016,0.07,0.19,0.01,30.67,2.38,0.01,0.01,0.17
3182,Other CIS,2017,0.08,0.18,0.02,33.89,2.62,0.01,0.01,0.16
3183,Other CIS,2018,0.09,0.21,0.02,35.31,2.08,0.01,0.02,0.18
3184,Other CIS,2019,0.12,0.20,0.02,35.60,2.20,0.02,0.03,0.18
3185,Other Caribbean,1965,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.75
3186,Other Caribbean,1966,0.00,0.00,0.00,0.41,0.01,0.00,0.00,0.78
3187,Other Caribbean,1967,0.00,0.00,0.00,0.32,0.04,0.00,0.00,0.81
3188,Other Caribbean,1968,0.00,0.00,0.00,0.33,0.02,0.00,0.00,0.83
3189,Other Caribbean,1969,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.85
3190,Other Caribbean,1970,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.98
3191,Other Caribbean,1971,0.00,0.00,0.97,0.92,0.00,0.00,0.00,1.00
3192,Other Caribbean,1972,0.00,0.00,0.83,0.93,0.00,0.00,0.00,1.07
3193,Other Caribbean,1973,0.00,0.00,0.98,0.86,0.00,0.00,0.00,1.16
3194,Other Caribbean,1974,0.00,0.00,0.98,0.83,0.00,0.00,0.00,1.15
3195,Other Caribbean,1975,0.00,0.00,1.01,0.77,0.00,0.00,0.00,1.12
3196,Other Caribbean,1976,0.00,0.00,1.10,1.17,0.00,0.00,0.00,1.14
3197,Other Caribbean,1977,0.00,0.00,1.19,0.82,0.00,0.00,0.00,1.19
3198,Other Caribbean,1978,0.00,0.00,1.34,1.14,0.00,0.00,0.00,1.22
3199,Other Caribbean,1979,0.00,0.00,1.29,1.38,0.00,0.00,0.00,1.26
3200,Other Caribbean,1980,0.00,0.00,1.29,1.05,0.00,0.00,0.00,1.42
3201,Other Caribbean,1981,0.00,0.00,1.31,1.84,0.00,0.00,0.00,1.44
3202,Other Caribbean,1982,0.00,0.00,1.41,1.22,0.00,0.00,0.00,1.25
3203,Other Caribbean,1983,0.01,0.00,1.52,1.38,0.00,0.00,0.00,1.19
3204,Other Caribbean,1984,0.01,0.00,1.29,1.63,0.00,0.00,0.00,1.26
3205,Other Caribbean,1985,0.01,0.00,1.21,1.62,0.00,0.00,0.00,1.17
3206,Other Caribbean,1986,0.01,0.00,1.27,2.06,0.00,0.00,0.00,1.15
3207,Other Caribbean,1987,0.02,0.00,1.30,2.23,0.00,0.00,0.00,1.19
3208,Other Caribbean,1988,0.02,0.00,1.42,2.47,0.00,0.00,0.00,1.20
3209,Other Caribbean,1989,0.01,0.00,1.39,1.31,0.00,0.00,0.00,1.27
3210,Other Caribbean,1990,0.01,0.00,1.60,1.26,0.00,0.00,0.00,1.24
3211,Other Caribbean,1991,0.01,0.00,1.37,1.29,0.00,0.00,0.00,1.21
3212,Other Caribbean,1992,0.01,0.00,1.47,1.32,0.00,0.00,0.00,1.16
3213,Other Caribbean,1993,0.01,0.00,1.06,1.71,0.00,0.00,0.00,1.17
3214,Other Caribbean,1994,0.01,0.00,1.13,0.94,0.00,0.00,0.01,1.24
3215,Other Caribbean,1995,0.01,0.00,0.95,1.11,0.00,0.00,0.01,1.24
3216,Other Caribbean,1996,0.01,0.00,1.22,1.47,0.00,0.00,0.01,1.28
3217,Other Caribbean,1997,0.01,0.00,1.18,1.19,0.00,0.00,0.01,1.36
3218,Other Caribbean,1998,0.01,0.01,1.04,1.77,0.00,0.00,0.01,1.40
3219,Other Caribbean,1999,0.01,0.02,1.22,2.44,0.00,0.00,0.01,1.34
3220,Other Caribbean,2000,0.02,0.04,1.34,1.55,0.00,0.00,0.04,1.53
3221,Other Caribbean,2001,0.02,0.05,1.27,1.37,0.00,0.00,0.05,1.55
3222,Other Caribbean,2002,0.04,0.05,1.18,1.73,0.00,0.00,0.06,1.56
3223,Other Caribbean,2003,0.07,0.06,0.97,2.20,0.00,0.00,0.06,1.54
3224,Other Caribbean,2004,0.08,0.06,1.05,2.29,0.00,0.00,0.10,1.55
3225,Other Caribbean,2005,0.07,0.06,0.76,2.60,0.00,0.01,0.11,1.56
3226,Other Caribbean,2006,0.09,0.08,0.76,2.52,0.00,0.00,0.12,1.58
3227,Other Caribbean,2007,0.09,0.09,0.87,2.35,0.00,0.01,0.13,1.52
3228,Other Caribbean,2008,0.08,0.09,0.95,2.08,0.00,0.01,0.14,1.47
3229,Other Caribbean,2009,0.08,0.09,0.96,2.20,0.00,0.02,0.19,1.37
3230,Other Caribbean,2010,0.08,0.09,0.82,2.07,0.00,0.05,0.28,1.35
3231,Other Caribbean,2011,0.09,0.10,0.88,2.14,0.00,0.09,0.35,1.34
3232,Other Caribbean,2012,0.08,0.12,1.03,2.38,0.00,0.20,0.67,1.32
3233,Other Caribbean,2013,0.09,0.13,1.12,2.45,0.00,0.25,1.01,1.26
3234,Other Caribbean,2014,0.10,0.13,1.05,1.77,0.00,0.34,1.06,1.24
3235,Other Caribbean,2015,0.09,0.13,1.16,1.36,0.00,0.44,1.15,1.28
3236,Other Caribbean,2016,0.09,0.14,1.19,1.92,0.00,0.55,1.16,1.32
3237,Other Caribbean,2017,0.08,0.13,1.30,2.70,0.00,0.70,1.32,1.29
3238,Other Caribbean,2018,0.09,0.15,1.24,2.35,0.00,0.81,1.40,1.33
3239,Other Caribbean,2019,0.14,0.18,1.28,1.53,0.00,1.28,1.81,1.30
3240,Other Middle East,1965,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.24
3241,Other Middle East,1966,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.25
3242,Other Middle East,1967,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.26
3243,Other Middle East,1968,0.00,0.01,0.00,0.81,0.00,0.00,0.00,0.28
3244,Other Middle East,1969,0.00,0.01,0.00,0.95,0.00,0.00,0.00,0.29
3245,Other Middle East,1970,0.00,0.02,0.00,0.93,0.00,0.00,0.00,0.28
3246,Other Middle East,1971,0.00,0.03,0.00,0.89,0.00,0.00,0.00,0.29
3247,Other Middle East,1972,0.00,0.04,0.00,0.87,0.00,0.00,0.00,0.28
3248,Other Middle East,1973,0.00,0.06,0.00,0.50,0.00,0.00,0.00,0.30
3249,Other Middle East,1974,0.00,0.07,0.00,1.15,0.00,0.00,0.00,0.33
3250,Other Middle East,1975,0.00,0.08,0.00,1.55,0.00,0.00,0.00,0.36
3251,Other Middle East,1976,0.00,0.08,0.00,2.03,0.00,0.00,0.00,0.40
3252,Other Middle East,1977,0.00,0.09,0.00,2.57,0.00,0.00,0.00,0.45
3253,Other Middle East,1978,0.00,0.10,0.00,2.90,0.00,0.00,0.00,0.47
3254,Other Middle East,1979,0.00,0.11,0.00,3.20,0.00,0.00,0.00,0.54
3255,Other Middle East,1980,0.00,0.09,0.00,3.41,0.00,0.00,0.00,0.53
3256,Other Middle East,1981,0.00,0.08,0.00,3.51,0.00,0.00,0.00,0.57
3257,Other Middle East,1982,0.00,0.13,0.00,3.61,0.00,0.00,0.00,0.65
3258,Other Middle East,1983,0.00,0.14,0.00,3.36,0.00,0.00,0.00,0.70
3259,Other Middle East,1984,0.00,0.14,0.00,3.91,0.00,0.00,0.00,0.75
3260,Other Middle East,1985,0.00,0.18,0.00,3.93,0.00,0.00,0.00,0.77
3261,Other Middle East,1986,0.00,0.21,0.00,3.42,0.00,0.00,0.00,0.76
3262,Other Middle East,1987,0.00,0.20,0.00,3.49,0.00,0.00,0.00,0.81
3263,Other Middle East,1988,0.00,0.23,0.00,3.44,0.00,0.00,0.00,0.81
3264,Other Middle East,1989,0.00,0.26,0.00,3.29,0.00,0.00,0.00,0.81
3265,Other Middle East,1990,0.00,0.28,0.00,3.24,0.00,0.00,0.00,0.85
3266,Other Middle East,1991,0.00,0.28,0.00,3.25,0.00,0.00,0.00,0.92
3267,Other Middle East,1992,0.00,0.32,0.00,3.38,0.00,0.00,0.00,0.93
3268,Other Middle East,1993,0.00,0.33,0.00,3.33,0.00,0.00,0.00,0.95
3269,Other Middle East,1994,0.00,0.35,0.00,3.38,0.00,0.00,0.00,0.98
3270,Other Middle East,1995,0.01,0.37,0.00,3.19,0.00,0.00,0.00,1.05
3271,Other Middle East,1996,0.01,0.39,0.00,3.37,0.00,0.00,0.00,1.05
3272,Other Middle East,1997,0.01,0.46,0.00,3.35,0.00,0.00,0.00,1.11
3273,Other Middle East,1998,0.01,0.52,0.00,3.50,0.00,0.00,0.00,1.15
3274,Other Middle East,1999,0.01,0.53,0.00,3.07,0.00,0.00,0.00,1.16
3275,Other Middle East,2000,0.01,0.53,0.00,3.71,0.00,0.00,0.00,1.18
3276,Other Middle East,2001,0.01,0.55,0.01,3.78,0.00,0.00,0.00,1.21
3277,Other Middle East,2002,0.01,0.58,0.01,4.23,0.00,0.00,0.00,1.24
3278,Other Middle East,2003,0.01,0.63,0.01,4.11,0.00,0.00,0.00,1.27
3279,Other Middle East,2004,0.01,0.60,0.01,5.37,0.00,0.00,0.00,1.35
3280,Other Middle East,2005,0.01,0.62,0.01,4.55,0.00,0.00,0.00,1.52
3281,Other Middle East,2006,0.01,0.68,0.01,4.74,0.00,0.00,0.00,1.55
3282,Other Middle East,2007,0.01,0.70,0.01,4.17,0.00,0.00,0.00,1.62
3283,Other Middle East,2008,0.01,0.75,0.01,3.30,0.00,0.00,0.01,1.66
3284,Other Middle East,2009,0.01,0.82,0.01,2.54,0.00,0.00,0.01,1.60
3285,Other Middle East,2010,0.01,0.91,0.01,3.49,0.00,0.00,0.01,1.49
3286,Other Middle East,2011,0.02,0.79,0.01,4.14,0.00,0.01,0.01,1.47
3287,Other Middle East,2012,0.02,0.73,0.01,4.48,0.00,0.01,0.01,1.39
3288,Other Middle East,2013,0.02,0.76,0.01,4.25,0.00,0.02,0.01,1.28
3289,Other Middle East,2014,0.03,0.75,0.00,2.59,0.00,0.04,0.01,1.27
3290,Other Middle East,2015,0.02,0.81,0.00,0.94,0.00,0.20,0.13,1.10
3291,Other Middle East,2016,0.02,0.83,0.00,1.35,0.00,1.05,0.40,1.05
3292,Other Middle East,2017,0.02,0.85,0.00,1.36,0.00,1.74,0.46,1.07
3293,Other Middle East,2018,0.02,0.81,0.01,1.27,0.00,2.57,0.72,1.06
3294,Other Middle East,2019,0.02,0.89,0.01,1.83,0.00,2.87,0.72,1.08
3295,Other Northern Africa,1965,0.00,0.00,,0.04,0.00,0.00,0.00,0.06
3296,Other Northern Africa,1966,0.00,0.00,,0.03,0.00,0.00,0.00,0.07
3297,Other Northern Africa,1967,0.00,0.00,,0.04,0.00,0.00,0.00,0.07
3298,Other Northern Africa,1968,0.00,0.00,,0.03,0.00,0.00,0.00,0.08
3299,Other Northern Africa,1969,0.00,0.00,,0.04,0.00,0.00,0.00,0.09
3300,Other Northern Africa,1970,0.00,0.01,,0.04,0.00,0.00,0.00,0.10
3301,Other Northern Africa,1971,0.00,0.01,,0.05,0.00,0.00,0.00,0.09
3302,Other Northern Africa,1972,0.00,0.02,,0.05,0.00,0.00,0.00,0.11
3303,Other Northern Africa,1973,0.00,0.04,,0.07,0.00,0.00,0.00,0.14
3304,Other Northern Africa,1974,0.00,0.04,,0.02,0.00,0.00,0.00,0.15
3305,Other Northern Africa,1975,0.00,0.06,,0.03,0.00,0.00,0.00,0.15
3306,Other Northern Africa,1976,0.00,0.05,,0.05,0.00,0.00,0.00,0.20
3307,Other Northern Africa,1977,0.00,0.06,,0.03,0.00,0.00,0.00,0.23
3308,Other Northern Africa,1978,0.00,0.07,,0.03,0.00,0.00,0.00,0.25
3309,Other Northern Africa,1979,0.00,0.14,,0.04,0.00,0.00,0.00,0.27
3310,Other Northern Africa,1980,0.00,0.13,,0.02,0.00,0.00,0.00,0.30
3311,Other Northern Africa,1981,0.00,0.12,,0.03,0.00,0.00,0.00,0.34
3312,Other Northern Africa,1982,0.00,0.11,,0.04,0.00,0.00,0.00,0.37
3313,Other Northern Africa,1983,0.00,0.11,,0.03,0.00,0.00,0.00,0.39
3314,Other Northern Africa,1984,0.00,0.12,,0.07,0.00,0.00,0.00,0.38
3315,Other Northern Africa,1985,0.00,0.16,,0.11,0.00,0.00,0.00,0.39
3316,Other Northern Africa,1986,0.00,0.19,,0.05,0.00,0.00,0.00,0.38
3317,Other Northern Africa,1987,0.00,0.19,,0.11,0.00,0.00,0.00,0.44
3318,Other Northern Africa,1988,0.00,0.19,,0.05,0.00,0.00,0.00,0.45
3319,Other Northern Africa,1989,0.00,0.24,,0.03,0.00,0.00,0.00,0.45
3320,Other Northern Africa,1990,0.00,0.22,,0.04,0.00,0.00,0.00,0.46
3321,Other Northern Africa,1991,0.00,0.21,,0.10,0.00,0.00,0.00,0.46
3322,Other Northern Africa,1992,0.00,0.22,,0.07,0.00,0.00,0.00,0.45
3323,Other Northern Africa,1993,0.00,0.22,,0.06,0.00,0.00,0.00,0.50
3324,Other Northern Africa,1994,0.00,0.24,,0.04,0.00,0.00,0.00,0.54
3325,Other Northern Africa,1995,0.00,0.26,,0.04,0.00,0.00,0.00,0.56
3326,Other Northern Africa,1996,0.00,0.27,,0.07,0.00,0.00,0.00,0.57
3327,Other Northern Africa,1997,0.00,0.28,,0.04,0.00,0.00,0.00,0.59
3328,Other Northern Africa,1998,0.00,0.29,,0.07,0.00,0.00,0.00,0.62
3329,Other Northern Africa,1999,0.00,0.26,,0.09,0.00,0.00,0.00,0.64
3330,Other Northern Africa,2000,0.00,0.29,,0.06,0.00,0.00,0.02,0.68
3331,Other Northern Africa,2001,0.00,0.32,,0.05,0.00,0.00,0.02,0.67
3332,Other Northern Africa,2002,0.00,0.31,,0.06,0.00,0.00,0.03,0.67
3333,Other Northern Africa,2003,0.00,0.30,,0.17,0.00,0.00,0.04,0.71
3334,Other Northern Africa,2004,0.00,0.38,,0.15,0.00,0.00,0.05,0.71
3335,Other Northern Africa,2005,0.00,0.37,,0.15,0.00,0.00,0.04,0.76
3336,Other Northern Africa,2006,0.00,0.34,,0.09,0.00,0.00,0.04,0.79
3337,Other Northern Africa,2007,0.00,0.37,,0.05,0.00,0.01,0.04,0.72
3338,Other Northern Africa,2008,0.00,0.40,,0.04,0.00,0.01,0.04,0.75
3339,Other Northern Africa,2009,0.00,0.42,,0.08,0.00,0.01,0.10,0.80
3340,Other Northern Africa,2010,0.00,0.44,,0.05,0.00,0.01,0.14,0.81
3341,Other Northern Africa,2011,0.00,0.37,,0.05,0.00,0.01,0.11,0.54
3342,Other Northern Africa,2012,0.00,0.39,,0.11,0.00,0.02,0.20,0.68
3343,Other Northern Africa,2013,0.00,0.44,,0.06,0.00,0.02,0.36,0.72
3344,Other Northern Africa,2014,0.00,0.41,,0.06,0.00,0.03,0.51,0.73
3345,Other Northern Africa,2015,0.00,0.35,,0.07,0.00,0.05,0.45,0.65
3346,Other Northern Africa,2016,0.00,0.37,,0.04,0.00,0.08,0.47,0.60
3347,Other Northern Africa,2017,0.00,0.36,,0.02,0.00,0.12,0.45,0.61
3348,Other Northern Africa,2018,0.00,0.36,,0.02,0.00,0.12,0.45,0.65
3349,Other Northern Africa,2019,0.00,0.36,,0.07,0.00,0.16,0.50,0.68
3350,Other South America,1965,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.10
3351,Other South America,1966,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.10
3352,Other South America,1967,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.11
3353,Other South America,1968,0.00,0.00,0.00,2.57,0.00,0.00,0.00,0.11
3354,Other South America,1969,0.00,0.00,0.00,2.68,0.00,0.00,0.00,0.12
3355,Other South America,1970,0.00,0.00,0.00,3.12,0.00,0.00,0.00,0.13
3356,Other South America,1971,0.00,0.00,0.06,3.73,0.00,0.00,0.00,0.13
3357,Other South America,1972,0.00,0.00,0.06,3.36,0.00,0.00,0.00,0.16
3358,Other South America,1973,0.00,0.00,0.06,3.86,0.00,0.00,0.00,0.16
3359,Other South America,1974,0.00,0.01,0.07,3.85,0.00,0.00,0.00,0.14
3360,Other South America,1975,0.00,0.00,0.06,3.76,0.00,0.00,0.00,0.16
3361,Other South America,1976,0.00,0.01,0.07,3.61,0.00,0.00,0.00,0.16
